fecha,anio,mes,mineral,serie,unidad,fuente,precio
1989-10,1989,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),34.1
1989-11,1989,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),31.4
1989-12,1989,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),32.3
1990-01,1990,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),32.1
1990-02,1990,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),35.4
1990-03,1990,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),48.2
1990-04,1990,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),37.9
1990-05,1990,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),37.5
1990-06,1990,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),38
1990-07,1990,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),39.7
1990-08,1990,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),39.7
1990-09,1990,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),38
1990-10,1990,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),34.5
1990-11,1990,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),31.8
1990-12,1990,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.3
1991-01,1991,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.2
1991-02,1991,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),26.9
1991-03,1991,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.4
1991-04,1991,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.3
1991-05,1991,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),25.2
1991-06,1991,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.9
1991-07,1991,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.9
1991-08,1991,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.5
1991-09,1991,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.5
1991-10,1991,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.7
1991-11,1991,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23
1991-12,1991,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.1
1992-01,1992,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.4
1992-02,1992,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.9
1992-03,1992,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.6
1992-04,1992,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.1
1992-05,1992,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.6
1992-06,1992,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.9
1992-07,1992,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.4
1992-08,1992,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),29.7
1992-09,1992,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.2
1992-10,1992,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.4
1992-11,1992,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.9
1992-12,1992,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.6
1993-01,1993,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.8
1993-02,1993,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),18.8
1993-03,1993,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),18.4
1993-04,1993,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.1
1993-05,1993,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),18.5
1993-06,1993,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),17.9
1993-07,1993,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),17.6
1993-08,1993,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),17.6
1993-09,1993,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),17
1993-10,1993,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),17.4
1993-11,1993,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),18.16
1993-12,1993,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.92
1994-01,1994,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.2
1994-02,1994,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22
1994-03,1994,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.5
1994-04,1994,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20
1994-05,1994,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.48
1994-06,1994,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.8
1994-07,1994,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),26.31
1994-08,1994,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),25.89
1994-09,1994,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.8
1994-10,1994,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),29.1
1994-11,1994,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),30.26
1994-12,1994,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.77
1995-01,1995,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),30.24
1995-02,1995,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),26.3
1995-03,1995,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),26.56
1995-04,1995,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.6
1995-05,1995,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.06
1995-06,1995,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.75
1995-07,1995,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.21
1995-08,1995,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.29
1995-09,1995,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),26.88
1995-10,1995,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.9
1995-11,1995,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),32.37
1995-12,1995,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),33.2
1996-01,1996,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),32.18
1996-02,1996,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),34.91
1996-03,1996,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),37.1
1996-04,1996,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),36.97
1996-05,1996,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),38.11
1996-06,1996,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),36.13
1996-07,1996,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),35.55
1996-08,1996,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),37
1996-09,1996,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),36.12
1996-10,1996,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),33.65
1996-11,1996,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),32.5
1996-12,1996,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),31.24
1997-01,1997,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),31.4
1997-02,1997,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),29.95
1997-03,1997,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),31.51
1997-04,1997,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),29.14
1997-05,1997,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.06
1997-06,1997,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.9
1997-07,1997,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.77
1997-08,1997,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),27.58
1997-09,1997,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.77
1997-10,1997,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.23
1997-11,1997,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),25.6
1997-12,1997,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.89
1998-01,1998,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.11
1998-02,1998,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.42
1998-03,1998,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),25.39
1998-04,1998,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),25.97
1998-05,1998,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.65
1998-06,1998,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.96
1998-07,1998,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.77
1998-08,1998,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.34
1998-09,1998,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.6
1998-10,1998,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.35
1998-11,1998,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.415
1998-12,1998,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.737
1999-01,1999,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.33
1999-02,1999,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.29
1999-03,1999,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.03
1999-04,1999,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.55
1999-05,1999,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),24.56
1999-06,1999,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.5
1999-07,1999,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.489
1999-08,1999,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.819
1999-09,1999,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.01
1999-10,1999,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.548
1999-11,1999,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.696
1999-12,1999,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.729
2000-01,2000,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.41
2000-02,2000,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.52
2000-03,2000,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.02
2000-04,2000,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.1
2000-05,2000,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),18.69
2000-06,2000,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.03
2000-07,2000,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.51
2000-08,2000,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.46
2000-09,2000,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.09
2000-10,2000,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.05
2000-11,2000,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.23
2000-12,2000,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.97
2001-01,2001,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.68
2001-02,2001,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.76
2001-03,2001,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.61
2001-04,2001,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.659
2001-05,2001,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.17
2001-06,2001,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.15
2001-07,2001,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.935
2001-08,2001,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.906
2001-09,2001,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.08
2001-10,2001,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.23
2001-11,2001,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.066
2001-12,2001,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.92
2002-01,2002,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.27
2002-02,2002,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.77
2002-03,2002,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.78
2002-04,2002,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.43
2002-05,2002,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.5
2002-06,2002,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.96
2002-07,2002,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.24
2002-08,2002,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.2
2002-09,2002,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.11
2002-10,2002,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),18.97
2002-11,2002,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.06
2002-12,2002,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.12
2003-01,2003,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.169
2003-02,2003,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.583
2003-03,2003,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),20.71
2003-04,2003,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),19.84
2003-05,2003,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.024
2003-06,2003,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),21.23
2003-07,2003,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.35
2003-08,2003,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),22.522
2003-09,2003,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),23.644
2003-10,2003,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),26.641
2003-11,2003,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),28.228
2003-12,2003,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),31.392
2004-01,2004,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),34.4
2004-02,2004,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),40.3
2004-03,2004,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),40.21
2004-04,2004,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),34.19
2004-05,2004,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),36.69
2004-06,2004,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),39.48
2004-07,2004,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),42.62
2004-08,2004,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),41.81
2004-09,2004,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),42.432
2004-10,2004,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),42.309
2004-11,2004,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),43.899
2004-12,2004,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),44.221
2005-01,2005,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),43.23
2005-02,2005,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),44.34
2005-03,2005,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),45.62
2005-04,2005,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),44.71
2005-05,2005,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),44.82
2005-06,2005,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),44.73
2005-07,2005,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),38.758
2005-08,2005,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),40.235
2005-09,2005,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),42.323
2005-10,2005,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),45.575
2005-11,2005,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),46.194
2005-12,2005,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),50.987
2006-01,2006,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),56.9864761904762
2006-02,2006,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),57.93
2006-03,2006,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),54.07
2006-04,2006,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),53.09
2006-05,2006,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),52.93
2006-06,2006,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),43.72
2006-07,2006,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),47.74
2006-08,2006,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),53.26
2006-09,2006,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),60.89
2006-10,2006,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),69.45
2006-11,2006,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),73.69
2006-12,2006,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),78.27
2007-01,2007,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),75.57
2007-02,2007,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),80.721
2007-03,2007,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),86.82
2007-04,2007,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),90.76
2007-05,2007,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),95.28
2007-06,2007,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),110.04
2007-07,2007,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),139.87
2007-08,2007,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),141.496
2007-09,2007,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),146.354
2007-10,2007,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),168.724
2007-11,2007,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),150.964
2007-12,2007,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),117.754
2008-01,2008,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),118.303
2008-02,2008,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),139.701
2008-03,2008,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),136.467
2008-04,2008,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),128.038
2008-05,2008,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),101.361
2008-06,2008,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),84.506
2008-07,2008,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),88.22
2008-08,2008,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),87.252
2008-09,2008,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),84.748
2008-10,2008,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),67.137
2008-11,2008,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),58.563
2008-12,2008,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),43.675
2009-01,2009,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),51.38
2009-02,2009,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),49.919
2009-03,2009,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),56.196
2009-04,2009,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),62.736
2009-05,2009,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),65.324
2009-06,2009,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),75.952
2009-07,2009,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),76.14
2009-08,2009,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),86.187
2009-09,2009,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),99.997
2009-10,2009,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),101.64
2009-11,2009,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),104.724
2009-12,2009,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),105.62
2010-01,2010,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),107.428
2010-02,2010,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),96.328
2010-03,2010,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),98.524
2010-04,2010,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),102.732
2010-05,2010,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),85.397
2010-06,2010,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),77.29
2010-07,2010,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),83.324
2010-08,2010,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),94.131
2010-09,2010,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),99.075
2010-10,2010,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),107.94
2010-11,2010,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),107.807
2010-12,2010,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),109.449
2011-01,2011,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),118.009
2011-02,2011,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),117.33
2011-03,2011,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),119.032
2011-04,2011,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),124.336
2011-05,2011,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),109.786
2011-06,2011,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),113.952
2011-07,2011,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),121.681
2011-08,2011,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),109.076
2011-09,2011,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),104.272
2011-10,2011,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),88.386
2011-11,2011,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),89.904
2011-12,2011,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),91.579
2012-01,2012,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),94.986
2012-02,2012,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),96.439
2012-03,2012,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),93.506
2012-04,2012,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),93.579
2012-05,2012,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),90.669
2012-06,2012,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),84.129
2012-07,2012,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),85.111
2012-08,2012,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),85.99
2012-09,2012,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),98.397
2012-10,2012,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),97.672
2012-11,2012,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),98.859
2012-12,2012,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),103.215
2013-01,2013,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),106.153
2013-02,2013,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),107.783
2013-03,2013,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),99.041
2013-04,2013,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),92.091
2013-05,2013,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),92.002
2013-06,2013,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),95.428
2013-07,2013,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),92.907
2013-08,2013,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),98.586
2013-09,2013,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),94.728
2013-10,2013,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),95.774
2013-11,2013,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),94.8094
2013-12,2013,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),96.7512
2014-01,2014,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),97.4718568534651
2014-02,2014,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),95.7295627096164
2014-03,2014,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),93.2748108292487
2014-04,2014,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),94.6171271084113
2014-05,2014,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),95.124
2014-06,2014,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),95.405
2014-07,2014,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),99.303
2014-08,2014,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),101.449
2014-09,2014,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),96.264
2014-10,2014,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),92.446
2014-11,2014,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),91.795
2014-12,2014,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),87.82
2015-01,2015,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),82.97
2015-02,2015,2,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),81.859
2015-03,2015,3,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),80.965
2015-04,2015,4,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),90.709
2015-05,2015,5,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),90.8926791078017
2015-06,2015,6,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),83.2950047672571
2015-07,2015,7,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),79.9388738749772
2015-08,2015,8,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),76.7886739767634
2015-09,2015,9,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),76.2962993202463
2015-10,2015,10,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),78.2251106992491
2015-11,2015,11,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),73.299
2015-12,2015,12,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),77.169
2016-01,2016,1,Plomo,BML,cUSD/lb,Cochilco (LME/COMEX),74.704
